"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
4000,"36 Months",0.5,"MORTGAGE",148000,"0","AL",16.98,"None",34095.40694,725,0,0,11,"None",50000,51,19,363,"None","0"
8400,"36 Months",0.5,"NOne",62000,"Debt Consolidation","CA",13.53,"None",35915.51319,690,3,0,9,"None",9631,74.7,25,332,"None","0"
8800,"36 Months",1,"NOne",70000,"Debt Consolidation","AL",10.13,"None",37523.45208,725,0,0,6,"None",11819,47.5,17,102,"None","0"
5500,"36 Months",8,"MORTGAGE",65000,"Medical","CA",28.43,"None",37552.0625,695,1,0,11,"None",19331,66,29,330,"None","0"
1700,"36 Months",2,"NOne",18600,"Debt Consolidation","CA",4,"None",38685.23958,695,0,48,6,"None",1626,19.4,6,223,"None","0"
12500,"36 Months",5,"MORTGAGE",60000,"Debt Consolidation","CA",18.22,"None",34311.21389,695,1,39,7,"None",21394,69.7,29,1,"None","0"
23000,"36 Months",7,"NOne",43385,"Debt Consolidation","CA",13.36,"None",36579.39931,720,0,0,2,"None",8034,61.8,4,0,"None","0"
16000,"36 Months",2,"MORTGAGE",60000,"Debt Consolidation","CA",21.58,"None",36427.43333,725,1,0,6,"None",3209,78.3,31,396,"None","0"
28000,"60 Months",2,"MORTGAGE",48000,"Home Improvement","AL",15.72,"None",38239.47847,720,1,0,7,"None",3265,25.5,12,353,"None","0"
10000,"36 Months",0.5,"NOne",28000,"0","CA",14.4,"None",38755.41181,675,2,0,7,"None",17594,65.9,19,54,"None","0"
20000,"36 Months",1,"MORTGAGE",82000,"Debt Consolidation","AL",12.34,"None",35900.26667,700,0,0,10,"None",24387,36.6,19,107,"None","0"
14000,"36 Months",10,"MORTGAGE",42642,"Renewable Energy","CA",1.21,"None",36681.36458,795,6,41,8,"None",68,1.1,47,0,"None","0"
25000,"36 Months",7,"MORTGAGE",114000,"Debt Consolidation","AZ",23.12,"None",30852.21736,685,0,0,26,"None",21957,50.2,63,157,"None","0"
10000,"36 Months",1,"NOne",87996,"Home Improvement","",11.85,"None",37273.23472,660,2,0,15,"None",12125,69.3,28,753,"None","0"
6000,"36 Months",0.5,"NOne",60000,"Debt Consolidation","CA",8.54,"None",38522.39722,705,1,0,5,"None",6529,83.7,9,1000,"None","0"
24000,"36 Months",10,"MORTGAGE",82000,"Home Improvement","",14.22,"None",30000,760,0,0,8,"None",11058,44.1,19,244,"None","0"
7250,"36 Months",5,"NOne",32000,"Debt Consolidation","CA",17.05,"None",38640.39167,690,0,0,7,"None",5152,81.8,17,59,"None","0"
9500,"36 Months",9,"MORTGAGE",90400,"Medical","AL",8.12,"None",33604.35764,750,2,0,7,"None",33907,55.2,26,261,"None","0"
3500,"36 Months",1,"NOne",30000,"Debt Consolidation","AL",11.04,"Eight",38185.45556,695,0,12,5,"None",665,27.7,9,0,"None","0"
26000,"60 Months",10,"MORTGAGE",87000,"Debt Consolidation","",16.28,"None",36308.46667,720,0,0,12,"None",26168,55.6,32,55,"None","0"
15000,"36 Months",10,"NOne",65000,"Medical","CA",16.39,"None",34590.53889,670,2,55,5,"None",7467,48.8,24,505,"None","0"
24000,"60 Months",5,"MORTGAGE",51000,"Debt Consolidation","",13.01,"Eight",32823.49028,685,1,15,10,"None",20048,85.7,40,224,"None","0"
3600,"36 Months",10,"MORTGAGE",68000,"0","CA",1.41,"None",30000,735,0,59,6,"None",2907,21.9,13,68,"None","0"
24000,"36 Months",6,"NOne",105000,"0","AL",15.59,"None",34352.33819,710,0,0,13,"None",32520,79.7,38,680,"None","0"
13000,"36 Months",5,"NOne",46540.92,"Debt Consolidation","",8.87,"None",37406.30903,675,1,0,6,"Four",13222,91.8,15,597,"One","0"
9250,"36 Months",0.5,"MORTGAGE",120000,"Home Improvement","CA",9.47,"None",35822.41875,710,2,0,7,"None",21343,94.9,33,498,"None","0"
15000,"36 Months",5,"MORTGAGE",123000,"Debt Consolidation","CA",6.52,"None",36952.32917,675,0,30,11,"None",50000,72.6,16,166,"None","0"
3600,"36 Months",2,"NOne",31800,"Debt Consolidation","AL",29.25,"None",35810.22361,750,0,0,4,"None",6976,28.8,11,316,"None","0"
2000,"36 Months",4,"NOne",105000,"Medical","",14.49,"None",35606.49931,660,1,31,6,"None",18362,60,20,0,"None","0"
4200,"60 Months",6,"MORTGAGE",65000,"0","",15.1,"None",36212.35417,770,3,0,10,"None",2125,29.9,35,50,"None","0"
6400,"36 Months",10,"NOne",58500,"Medical","AL",18.22,"None",32922.13889,695,0,82,8,"None",6917,73.6,14,0,"None","0"
2400,"36 Months",5,"NOne",57110,"Debt Consolidation","CA",1.55,"None",38852.42431,725,0,0,3,"None",2914,32,4,0,"None","0"
5000,"36 Months",3,"NOne",48000,"Debt Consolidation","CA",14.88,"None",36903.37083,720,1,0,6,"None",5930,21.4,8,78,"None","0"
5000,"36 Months",0.5,"NOne",50000,"0","CA",8.14,"None",38765.46389,665,3,0,7,"None",20111,50.8,13,203,"None","0"
3500,"36 Months",4,"MORTGAGE",40000,"Home Improvement","",5.31,"None",36738.52083,715,1,35,8,"None",4199,27.6,14,686,"None","0"
14500,"36 Months",3,"MORTGAGE",120000,"Home Improvement","AZ",10.1,"None",33811.13056,795,1,0,14,"None",50000,14.1,29,0,"None","0"
15000,"36 Months",10,"NOne",42000,"0","AZ",14.2,"None",33301.12431,725,0,0,8,"Four",10894,39.6,11,709,"One","0"
15000,"36 Months",5,"MORTGAGE",74000,"Debt Consolidation","AZ",7.7,"None",35028.19097,725,1,59,11,"None",9332,63.9,35,0,"None","0"
15000,"36 Months",10,"MORTGAGE",78408,"Debt Consolidation","CA",18.26,"None",32720.14653,715,3,0,8,"None",32207,61.7,32,406,"None","0"
15000,"36 Months",0.5,"MORTGAGE",30000,"Home Improvement","AZ",4.08,"None",31571.53333,815,0,0,11,"None",24665,5.3,20,545,"None","0"
4200,"36 Months",2,"NOne",35000,"Medical","",9.7,"Eight",36325.08681,660,2,15,10,"None",478,79.7,19,0,"None","0"
3000,"36 Months",9,"NOne",84000,"0","AL",0.94,"None",36520.29861,765,2,39,11,"None",2842,12.6,24,0,"None","0"
19200,"36 Months",1,"MORTGAGE",58650,"Debt Consolidation","CA",9.78,"None",36431.44097,675,0,0,6,"None",20732,96,22,1000,"None","0"
9500,"36 Months",2,"NOne",57000,"Debt Consolidation","AZ",11.41,"None",37389.11389,765,1,0,5,"None",3143,17.3,21,0,"None","0"
3700,"36 Months",9,"NOne",25000,"0","AL",6.14,"Eight",35472.47292,705,0,15,5,"None",1841,25.2,10,85,"None","0"
2800,"36 Months",0.5,"NOne",120000,"Medical","AL",15,"None",36281.29167,740,1,0,6,"None",8155,14.9,8,178,"None","0"
13000,"36 Months",10,"NOne",43000,"Debt Consolidation","AL",14.93,"None",35640.10972,715,2,69,5,"None",49,3.3,33,716,"None","0"
4500,"36 Months",0.5,"NOne",50400,"0","AZ",7.71,"None",39186.49583,665,0,0,4,"Four",1883,81.9,7,209,"None","0"
8500,"36 Months",7,"MORTGAGE",179000,"0","CA",2.91,"Eight",33543.1875,685,0,18,12,"None",12088,52.1,24,333,"None","0"
10000,"36 Months",9,"MORTGAGE",40000,"Debt Consolidation","AZ",15.72,"None",35394.19167,665,1,36,5,"None",8223,91.4,19,80,"None","0"
25000,"36 Months",4,"MORTGAGE",155796,"Debt Consolidation","AZ",17.31,"None",36200.53403,715,0,0,6,"None",50000,94.4,15,715,"None","0"
4800,"36 Months",0.5,"NOne",107473,"Medical","CA",20.07,"None",36213.06319,680,1,39,10,"None",8253,89.7,34,0,"None","0"
12800,"36 Months",9,"NOne",71232,"Debt Consolidation","CA",9.37,"None",37249.19306,670,0,43,9,"None",1142,11.8,13,1000,"None","0"
8900,"36 Months",10,"MORTGAGE",125000,"Debt Consolidation","AZ",12.12,"None",31934.29861,690,0,38,14,"None",8021,52.4,44,0,"None","0"
20000,"36 Months",6,"NOne",132000,"0","CA",12.41,"None",36069.36181,720,0,0,6,"None",43124,92.4,39,0,"None","0"
9000,"60 Months",2,"MORTGAGE",43000,"0","",13.34,"None",35736.16181,750,0,0,8,"None",0,0,20,0,"None","0"
20000,"60 Months",8,"MORTGAGE",55000,"Debt Consolidation","AL",14.53,"None",37477.36528,705,1,0,13,"None",10063,50.4,21,57,"None","0"
5200,"36 Months",10,"MORTGAGE",40000,"0","AL",11.87,"None",34975.38194,700,0,0,9,"Four",13300,51.6,11,100,"One","0"
24250,"36 Months",6,"NOne",103000,"0","AL",16.9,"None",32593.36181,685,0,25,11,"None",50000,91.1,27,692,"None","0"
7000,"36 Months",10,"MORTGAGE",54072,"Medical","AL",17.95,"None",34945.25625,710,1,0,12,"None",14968,28.1,21,50,"None","0"
5000,"36 Months",5,"MORTGAGE",54000,"Home Improvement","CA",6.71,"None",31846.37014,790,0,0,10,"None",3503,7.8,17,212,"None","0"
10000,"36 Months",10,"MORTGAGE",135000,"Debt Consolidation","CA",9.98,"Eight",34174.04306,680,3,16,17,"None",24810,71.3,54,240,"None","0"
10000,"36 Months",2,"NOne",42000,"0","AL",19.77,"None",35701.09514,735,2,0,9,"None",15664,62.7,26,227,"None","0"
13750,"36 Months",5,"MORTGAGE",66200,"Debt Consolidation","AL",17.67,"None",37136.25,735,1,0,9,"None",10033,21.7,24,0,"None","0"
1500,"36 Months",2,"NOne",43625,"Medical","AZ",19.92,"None",36838.08681,715,1,0,8,"None",10224,88.9,30,0,"None","0"
1500,"36 Months",4,"NOne",14400,"Medical","AZ",2.75,"None",38144.49028,670,1,0,8,"None",1379,81.1,9,0,"None","0"
12000,"36 Months",0.5,"NOne",47500,"Debt Consolidation","AL",2.78,"None",34750.26944,780,0,0,5,"None",6877,20,17,0,"None","0"
19425,"36 Months",3,"NOne",70000,"Debt Consolidation","AZ",18.99,"None",36756.53542,715,1,63,14,"None",18772,68,37,130,"None","0"
4000,"36 Months",0.5,"NOne",21000,"Debt Consolidation","AZ",22.92,"None",38753.18125,700,1,0,8,"None",2744,33.1,11,1000,"None","0"
3675,"36 Months",2,"NOne",83000,"0","CA",7.85,"None",37186.45694,705,1,72,8,"None",11612,37.8,34,153,"None","0"
20000,"36 Months",10,"NOne",84996,"Debt Consolidation","CA",15.02,"None",34359.15625,710,0,25,10,"None",27564,93.8,37,167,"None","0"
31000,"36 Months",2,"NOne",2e+05,"Debt Consolidation","AL",8.33,"None",32996.25208,670,1,0,11,"None",22053,81.7,26,0,"None","0"
20000,"36 Months",10,"MORTGAGE",158000,"Debt Consolidation","",16.42,"None",32469.44306,690,0,0,17,"None",50000,75.9,33,941,"None","0"
8000,"36 Months",2,"NOne",52000,"Debt Consolidation","",9.97,"None",36731.50486,750,4,0,10,"None",7292,37.7,32,0,"None","0"
24000,"36 Months",10,"MORTGAGE",126000,"Medical","AL",24.7,"None",30965.37431,725,1,0,11,"None",47360,79.9,28,1,"None","0"
8000,"36 Months",1,"NOne",72100,"Debt Consolidation","CA",6.71,"None",38273.38125,690,3,0,8,"None",14147,92.7,16,53,"None","0"
12000,"36 Months",9,"MORTGAGE",56400,"Debt Consolidation","AZ",9.11,"None",35199.30625,665,3,44,6,"None",9352,92.6,25,272,"None","0"
9000,"36 Months",3,"NOne",42600,"Debt Consolidation","AL",4.82,"None",37666.37569,685,0,27,3,"None",7449,88.7,17,917,"None","0"
35000,"60 Months",1,"MORTGAGE",111600,"Home Improvement","CA",0.84,"None",35936.18681,820,3,0,11,"None",5632,10.6,29,0,"None","0"
3450,"36 Months",3,"NOne",29000,"0","AL",21.6,"None",33187.38958,735,1,0,10,"None",22245,44.5,21,282,"None","0"
2000,"36 Months",3,"MORTGAGE",93000,"Home Improvement","",21.24,"None",35431.06597,660,2,63,13,"Four",25016,78.5,27,0,"None","0"
10000,"36 Months",2,"NOne",36000,"Debt Consolidation","AL",6.77,"None",38019.21875,730,0,0,6,"None",10925,67,8,0,"None","0"
2000,"36 Months",0,"MORTGAGE",21614.4,"Debt Consolidation","CA",15.88,"None",35674.46458,710,1,0,5,"None",2623,79.5,18,0,"None","0"
16000,"60 Months",10,"MORTGAGE",66996,"Debt Consolidation","AZ",7.77,"None",33686.24375,740,3,0,7,"None",7083,32.9,20,0,"None","0"
7000,"36 Months",0,"NOne",101000,"Medical","AL",4.87,"None",36667.46806,700,0,0,6,"None",11464,68.2,8,633,"None","0"
21000,"36 Months",1,"MORTGAGE",70224,"Debt Consolidation","",20.59,"None",35208.45972,710,2,0,8,"None",19995,67.3,58,498,"None","0"
35000,"36 Months",5,"MORTGAGE",130000,"0","AL",9.41,"None",34864.13819,695,1,0,15,"None",50000,81.4,19,0,"None","0"
13000,"60 Months",4,"MORTGAGE",30000,"Home Improvement","AZ",2.12,"None",38077.04444,765,2,0,4,"None",2671,30.4,15,578,"None","0"
24000,"60 Months",10,"MORTGAGE",63000,"Debt Consolidation","",20.99,"None",31044.30278,745,0,0,19,"None",37016,59.3,36,149,"None","0"
5400,"36 Months",3,"NOne",18000,"0","",1.33,"Eight",39059.14375,670,1,16,4,"None",1420,9.6,5,119,"None","0"
8500,"36 Months",2,"MORTGAGE",42996,"Debt Consolidation","AL",11.39,"Eight",36175.48889,660,2,13,11,"None",6174,56.1,25,0,"None","0"
16000,"36 Months",7,"MORTGAGE",48000,"0","",19.65,"None",36352.09097,660,0,67,8,"Four",9165,75.1,34,0,"One","0"
6400,"60 Months",4,"NOne",42000,"Debt Consolidation","AL",24.43,"None",37162.37431,690,0,50,9,"None",973,24.5,19,176,"None","0"
1250,"36 Months",0,"MORTGAGE",70000,"0","AL",19.29,"None",32205.36389,745,0,0,7,"None",50000,31.4,22,0,"None","0"
9000,"36 Months",0.5,"NOne",53000,"Debt Consolidation","CA",4.3,"None",38057.43056,690,1,0,6,"None",9735,72.1,9,1000,"None","0"
2400,"36 Months",0.5,"NOne",48000,"0","AL",6.4,"None",38986.09306,690,0,0,3,"None",780,55.7,3,0,"None","0"
20000,"60 Months",1,"MORTGAGE",120000,"Debt Consolidation","AL",19.42,"None",30000,745,0,0,10,"None",9423,39.1,23,1000,"None","0"
10000,"36 Months",10,"MORTGAGE",69000,"Home Improvement","CA",10.57,"None",35650.28889,730,0,69,9,"None",14197,22.5,15,0,"None","0"
14100,"36 Months",5,"NOne",36000,"Debt Consolidation","AZ",16.43,"None",37259.10278,700,2,0,7,"None",11287,74.7,38,0,"None","0"
2100,"36 Months",2,"NOne",31632,"Debt Consolidation","",1.33,"Eight",33301.27639,700,2,18,6,"None",124,1.8,25,347,"None","0"
10000,"36 Months",3,"NOne",52000,"0","",9.05,"None",37944.26875,675,0,25,8,"None",15627,70.4,13,0,"None","0"
13600,"60 Months",2,"MORTGAGE",45500,"Debt Consolidation","AZ",22.5,"None",38206.20417,700,2,0,12,"None",13535,45.4,27,757,"None","0"
8000,"36 Months",10,"MORTGAGE",29894,"Debt Consolidation","AL",21.28,"None",31759.30278,705,0,39,16,"None",7182,34.5,46,239,"None","0"
9000,"36 Months",7,"MORTGAGE",103200,"Home Improvement","AZ",4.41,"None",36371.28472,730,1,0,9,"None",8654,33.7,18,588,"None","0"
6000,"36 Months",8,"MORTGAGE",54548,"Home Improvement","CA",7.17,"None",36353.52222,770,0,0,5,"None",2357,13.4,13,0,"None","0"
8000,"36 Months",0.5,"MORTGAGE",35000,"Debt Consolidation","AZ",6.41,"None",35873.38125,770,0,0,8,"None",9059,28.3,32,403,"None","0"
8800,"36 Months",4,"NOne",53000,"0","AZ",8,"None",38357.43264,730,1,0,11,"None",10408,52.3,19,127,"None","0"
5000,"36 Months",0.5,"NOne",24414,"Debt Consolidation","AL",1.23,"None",38106.16042,780,0,0,2,"None",1022,10.2,8,187,"None","0"
15000,"36 Months",1,"MORTGAGE",32000,"Home Improvement","AZ",4.8,"None",37592.21597,760,5,0,8,"None",15531,43.1,15,648,"None","0"
18000,"60 Months",10,"MORTGAGE",2e+05,"Medical","AZ",12.15,"Eight",34990.44583,660,3,17,18,"None",28194,62.3,35,0,"None","0"
12000,"36 Months",6,"MORTGAGE",70000,"Debt Consolidation","AL",11.38,"Eight",36317.35139,730,1,18,7,"None",6789,16.3,12,313,"None","0"
24250,"36 Months",10,"MORTGAGE",106925,"Debt Consolidation","CA",17.65,"None",30786.05139,740,0,0,16,"None",50000,35.3,27,63,"None","0"
25000,"36 Months",4,"NOne",185000,"Renewable Energy","AL",11.07,"None",35780.44514,725,0,53,12,"None",5567,20.9,19,691,"None","0"
1200,"36 Months",0.5,"NOne",28000,"Debt Consolidation","AL",2.36,"Eight",39190.28056,670,0,1,10,"None",1995,51.2,19,0,"None","0"
4500,"36 Months",8,"MORTGAGE",48000,"0","AZ",10.9,"None",31047.07431,800,0,0,6,"None",1232,10,28,0,"None","0"
12000,"36 Months",4,"MORTGAGE",38000,"Debt Consolidation","",26.12,"Eight",36562.14028,665,1,9,15,"None",6012,56.7,23,136,"None","0"
10000,"36 Months",1,"NOne",51000,"Renewable Energy","AZ",23.53,"None",35607.19583,700,3,0,20,"None",19230,44.4,32,410,"None","0"
10000,"36 Months",7,"MORTGAGE",54080,"Debt Consolidation","AL",15.04,"None",36320.16597,690,1,0,13,"None",18695,36,20,53,"None","0"
2150,"36 Months",6,"MORTGAGE",84000,"Home Improvement","CA",15.01,"None",35915.51181,665,0,69,13,"None",27385,51.4,36,152,"None","0"
20000,"36 Months",0.5,"NOne",1e+05,"Debt Consolidation","AL",8.89,"Eight",34601.51736,720,2,21,12,"None",20636,22.6,31,664,"None","0"
10000,"36 Months",3,"MORTGAGE",110000,"Medical","CA",2.02,"None",33445.49583,785,0,0,6,"None",4,0,18,198,"None","0"
15000,"36 Months",5,"NOne",48000,"Debt Consolidation","",20.27,"None",35960.38819,710,0,28,11,"None",6478,35.2,20,290,"None","0"
14500,"36 Months",5,"NOne",37000,"Debt Consolidation","",21.31,"None",37564.24236,680,2,0,6,"None",25945,97.9,13,1,"None","0"
5000,"36 Months",9,"NOne",55000,"Medical","CA",2.88,"None",35566.28264,780,0,0,3,"None",4676,21.5,17,0,"None","0"
8500,"36 Months",4,"MORTGAGE",51000,"Home Improvement","AZ",14.26,"None",37313.37014,735,2,0,7,"None",9304,49.8,10,517,"None","0"
7500,"36 Months",4,"MORTGAGE",31600,"Medical","AZ",5.16,"None",37553.14306,710,2,43,4,"Four",562,9.4,6,0,"None","0"
8000,"36 Months",4,"NOne",37876.8,"Debt Consolidation","AZ",12.64,"None",38310.28819,705,0,0,6,"None",8426,77.3,16,561,"None","0"
7200,"36 Months",5,"MORTGAGE",72000,"Home Improvement","AZ",17.18,"None",36981.05,700,1,41,13,"None",10266,46,28,0,"None","0"
5500,"36 Months",5,"NOne",105000,"Debt Consolidation","CA",20.38,"None",35910.11667,680,1,47,16,"None",26976,96.2,46,423,"None","0"
15250,"36 Months",3,"MORTGAGE",52000,"Debt Consolidation","",22.38,"None",35713.14653,775,0,0,6,"None",2601,27.4,25,170,"None","0"
16500,"36 Months",3,"MORTGAGE",90000,"Debt Consolidation","AZ",24.64,"None",35772.31875,705,1,72,9,"None",18842,43.1,42,102,"None","0"
20000,"36 Months",7,"MORTGAGE",82726,"Renewable Energy","AL",0.22,"None",36263.23333,805,0,0,3,"None",106,0.5,10,1000,"None","0"
5000,"36 Months",10,"MORTGAGE",70000,"Debt Consolidation","AZ",2.45,"None",34609.24792,720,3,73,8,"None",24403,55.2,33,762,"None","0"
6825,"36 Months",0.5,"NOne",24000,"Debt Consolidation","",9.4,"None",30000,780,1,0,11,"None",2283,12.3,25,61,"None","0"
21000,"36 Months",10,"NOne",110000,"Debt Consolidation","CA",11,"None",34700.41875,745,2,0,5,"None",33974,88.9,36,259,"None","0"
16000,"36 Months",6,"MORTGAGE",47000,"0","CA",3.57,"None",37005.33542,710,1,41,5,"None",12683,78.3,19,0,"None","0"
10000,"36 Months",10,"NOne",67000,"Debt Consolidation","CA",21.65,"None",34600.04792,705,0,0,12,"None",19641,86.5,16,124,"None","0"
8400,"36 Months",0.5,"NOne",30000,"0","AL",5.4,"None",33622.34931,715,1,0,4,"None",6291,81.7,4,459,"None","0"
13600,"36 Months",3,"NOne",78625,"Debt Consolidation","AZ",21.31,"None",35720.12431,765,1,0,14,"None",224,1.2,34,405,"None","0"
8000,"36 Months",2,"NOne",76000,"0","CA",8.95,"None",33782.44236,695,3,0,15,"None",10867,54,38,283,"None","0"
10000,"36 Months",9,"MORTGAGE",94000,"Medical","",5.96,"None",35643.42569,800,2,0,6,"None",202,1.3,15,302,"None","0"
6000,"60 Months",10,"NOne",76373.68,"Debt Consolidation","CA",10.89,"None",31356.49306,690,2,0,7,"None",10021,94,22,0,"None","0"
7775,"36 Months",10,"MORTGAGE",63000,"Debt Consolidation","AZ",14.86,"None",36272.50347,695,3,0,10,"None",10013,38.7,42,610,"None","0"
24000,"36 Months",2,"MORTGAGE",2e+05,"0","AZ",0.54,"None",35756.29097,775,1,0,3,"None",5068,46.1,13,343,"None","0"
5000,"36 Months",5,"NOne",24000,"Debt Consolidation","AL",18.7,"None",36369.36111,755,1,0,3,"None",14278,45.8,5,0,"None","0"
8400,"36 Months",5,"MORTGAGE",153000,"Home Improvement","CA",0.39,"None",31851.42986,710,3,50,7,"None",5714,28.4,28,395,"None","0"
10000,"36 Months",3,"MORTGAGE",98784,"Medical","CA",14.32,"None",32805.35556,720,1,30,7,"None",31844,61.2,25,1,"None","0"
15000,"36 Months",10,"MORTGAGE",90000,"Debt Consolidation","",16.79,"None",34615.28611,680,1,0,9,"None",50000,97.9,20,0,"None","0"
8000,"36 Months",3,"NOne",30000,"Debt Consolidation","AZ",9.8,"Eight",37399.47222,700,1,19,5,"None",5934,39.8,8,621,"None","0"
3000,"36 Months",10,"NOne",60500,"Home Improvement","AL",4.15,"Eight",34513.52222,675,1,6,8,"Four",1326,16,26,170,"One","0"
4000,"36 Months",2,"MORTGAGE",84000,"Debt Consolidation","AL",13.56,"None",36465.17917,695,1,0,19,"None",8172,43.2,33,0,"None","0"
25000,"60 Months",3,"MORTGAGE",80000,"Renewable Energy","",11.91,"None",34070.34444,755,1,71,12,"None",8827,11.1,44,0,"None","0"
18000,"36 Months",8,"MORTGAGE",45600,"Debt Consolidation","AZ",23.16,"None",38025.26042,725,0,0,10,"None",12423,37.2,24,141,"None","0"
18000,"36 Months",9,"NOne",65000,"Debt Consolidation","AL",13.16,"None",36621.45903,695,1,0,13,"None",32930,73,28,661,"None","0"
10000,"36 Months",7,"MORTGAGE",27000,"Home Improvement","AZ",0.67,"None",37461.41319,775,4,0,3,"None",86,6.6,7,0,"None","0"
7000,"36 Months",3,"NOne",34800,"Debt Consolidation","CA",16.48,"None",33178.08333,680,0,25,11,"Four",6028,59.7,25,450,"One","0"
5000,"36 Months",3,"NOne",40000,"0","CA",5.97,"Eight",36694.5375,720,1,13,7,"None",3212,35.7,18,378,"None","0"
6000,"36 Months",0.5,"NOne",28800,"Medical","CA",15.08,"None",37963.13681,720,0,0,7,"None",3322,21.3,17,1,"None","0"
9500,"36 Months",4,"NOne",64000,"Renewable Energy","AZ",9.51,"None",35482.475,695,1,35,11,"None",17105,38.8,26,547,"None","0"
3000,"36 Months",5,"MORTGAGE",44000,"Debt Consolidation","AZ",16.2,"None",30000,725,0,0,7,"None",8503,34.1,27,167,"None","0"
6800,"36 Months",10,"NOne",37000,"Debt Consolidation","AZ",16.31,"None",35453.36875,760,0,0,7,"None",8149,47.7,28,281,"None","0"
12000,"36 Months",10,"NOne",90000,"0","CA",11.07,"None",33898.32222,725,2,28,12,"None",2719,35.3,36,95,"None","0"
17000,"36 Months",2,"MORTGAGE",120000,"Home Improvement","AL",3.91,"None",35659.38194,740,1,0,10,"None",20892,33.2,32,778,"None","0"
4000,"36 Months",5,"MORTGAGE",97000,"Renewable Energy","AL",8.67,"None",32989.37778,765,2,0,6,"None",1500,34.9,22,0,"None","0"
1400,"36 Months",1,"NOne",125000,"Home Improvement","CA",13.74,"None",36914.44375,675,3,0,14,"None",8849,56,42,137,"None","0"
32000,"36 Months",10,"NOne",69996,"Medical","AL",19.94,"Eight",35070.5375,750,2,14,7,"None",16355,59.5,27,521,"None","0"
6000,"36 Months",3,"MORTGAGE",36000,"0","AL",19,"Eight",37160.05625,685,0,11,8,"None",7333,34.7,12,226,"None","0"
1200,"36 Months",3,"MORTGAGE",18000,"0","AZ",21.13,"None",37529.46181,695,1,0,9,"None",3918,72.6,9,70,"None","0"
7500,"60 Months",10,"MORTGAGE",97000,"Home Improvement","",5.25,"None",33768.39028,755,2,0,19,"None",5053,3.1,45,831,"None","0"
5500,"36 Months",0.5,"NOne",30000,"Debt Consolidation","CA",8.48,"None",38897.39583,710,0,0,5,"None",5780,64.7,7,0,"None","0"
35000,"60 Months",3,"MORTGAGE",86400,"Debt Consolidation","AL",9.82,"None",34858.125,785,0,0,6,"None",10163,33.8,27,0,"None","0"
7200,"36 Months",6,"MORTGAGE",35000,"Debt Consolidation","AZ",18.82,"None",38647.22292,675,2,0,11,"None",11456,83.6,21,388,"None","0"
3500,"36 Months",3,"MORTGAGE",80000,"Debt Consolidation","AZ",12.98,"None",36890.43681,730,0,0,9,"Four",3802,26,23,0,"None","0"
